year,gear,flag_iso2,fleet,species,catch,units,flag_name,flag_iso3,is_SID
2007,P,PF,NA,thr,0,mt,French Polynesia,PYF,TRUE
2008,L,PF,NA,alb,3068,mt,French Polynesia,PYF,TRUE
2008,O,PF,PM,alb,160,mt,French Polynesia,PYF,TRUE
2008,P,PF,NA,alb,12,mt,French Polynesia,PYF,TRUE
2008,L,PF,NA,bet,490,mt,French Polynesia,PYF,TRUE
2008,O,PF,PM,bet,0,mt,French Polynesia,PYF,TRUE
2008,P,PF,NA,bet,0,mt,French Polynesia,PYF,TRUE
2008,L,PF,NA,pbf,0,mt,French Polynesia,PYF,TRUE
2008,O,PF,PM,pbf,0,mt,French Polynesia,PYF,TRUE
2008,P,PF,NA,pbf,0,mt,French Polynesia,PYF,TRUE
2008,L,PF,NA,skj,18,mt,French Polynesia,PYF,TRUE
2008,O,PF,PM,skj,443,mt,French Polynesia,PYF,TRUE
2008,P,PF,NA,skj,543,mt,French Polynesia,PYF,TRUE
2008,L,PF,NA,yft,447,mt,French Polynesia,PYF,TRUE
2008,O,PF,PM,yft,409,mt,French Polynesia,PYF,TRUE
2008,P,PF,NA,yft,83,mt,French Polynesia,PYF,TRUE
2008,L,PF,NA,blm,0,mt,French Polynesia,PYF,TRUE
2008,O,PF,PM,blm,0,mt,French Polynesia,PYF,TRUE
2008,P,PF,NA,blm,0,mt,French Polynesia,PYF,TRUE
2008,L,PF,NA,bum,224,mt,French Polynesia,PYF,TRUE
2008,O,PF,PM,bum,151,mt,French Polynesia,PYF,TRUE
2008,P,PF,NA,bum,25,mt,French Polynesia,PYF,TRUE
2008,L,PF,NA,mls,142,mt,French Polynesia,PYF,TRUE
2008,O,PF,PM,mls,0,mt,French Polynesia,PYF,TRUE
2008,P,PF,NA,mls,0,mt,French Polynesia,PYF,TRUE
2008,L,PF,NA,swo,80,mt,French Polynesia,PYF,TRUE
2008,O,PF,PM,swo,0,mt,French Polynesia,PYF,TRUE
2008,P,PF,NA,swo,0,mt,French Polynesia,PYF,TRUE
2008,L,PF,NA,ham,0,mt,French Polynesia,PYF,TRUE
2008,O,PF,PM,ham,0,mt,French Polynesia,PYF,TRUE
2008,P,PF,NA,ham,0,mt,French Polynesia,PYF,TRUE
2008,L,PF,NA,mak,0,mt,French Polynesia,PYF,TRUE
2008,O,PF,PM,mak,0,mt,French Polynesia,PYF,TRUE
2008,P,PF,NA,mak,0,mt,French Polynesia,PYF,TRUE
2008,L,PF,NA,ocs,0,mt,French Polynesia,PYF,TRUE
2008,O,PF,PM,ocs,0,mt,French Polynesia,PYF,TRUE
2008,P,PF,NA,ocs,0,mt,French Polynesia,PYF,TRUE
2008,L,PF,NA,por,0,mt,French Polynesia,PYF,TRUE
2008,O,PF,PM,por,0,mt,French Polynesia,PYF,TRUE
2008,P,PF,NA,por,0,mt,French Polynesia,PYF,TRUE
2008,L,PF,NA,fal,0,mt,French Polynesia,PYF,TRUE
2008,O,PF,PM,fal,0,mt,French Polynesia,PYF,TRUE
2008,P,PF,NA,fal,0,mt,French Polynesia,PYF,TRUE
2008,L,PF,NA,thr,0,mt,French Polynesia,PYF,TRUE
2008,O,PF,PM,thr,0,mt,French Polynesia,PYF,TRUE
2008,P,PF,NA,thr,0,mt,French Polynesia,PYF,TRUE
2009,L,PF,NA,alb,3560,mt,French Polynesia,PYF,TRUE
2009,O,PF,PM,alb,211,mt,French Polynesia,PYF,TRUE
2009,P,PF,NA,alb,21,mt,French Polynesia,PYF,TRUE
2009,L,PF,NA,bet,587,mt,French Polynesia,PYF,TRUE
2009,O,PF,PM,bet,0,mt,French Polynesia,PYF,TRUE
2009,P,PF,NA,bet,0,mt,French Polynesia,PYF,TRUE
2009,L,PF,NA,pbf,0,mt,French Polynesia,PYF,TRUE
2009,O,PF,PM,pbf,0,mt,French Polynesia,PYF,TRUE
2009,P,PF,NA,pbf,0,mt,French Polynesia,PYF,TRUE
2009,L,PF,NA,skj,25,mt,French Polynesia,PYF,TRUE
2009,O,PF,PM,skj,605,mt,French Polynesia,PYF,TRUE
2009,P,PF,NA,skj,676,mt,French Polynesia,PYF,TRUE
2009,L,PF,NA,yft,716,mt,French Polynesia,PYF,TRUE
2009,O,PF,PM,yft,400,mt,French Polynesia,PYF,TRUE
2009,P,PF,NA,yft,77,mt,French Polynesia,PYF,TRUE
2009,L,PF,NA,blm,0,mt,French Polynesia,PYF,TRUE
2009,O,PF,PM,blm,0,mt,French Polynesia,PYF,TRUE
2009,P,PF,NA,blm,0,mt,French Polynesia,PYF,TRUE
2009,L,PF,NA,bum,223,mt,French Polynesia,PYF,TRUE
2009,O,PF,PM,bum,178,mt,French Polynesia,PYF,TRUE
2009,P,PF,NA,bum,17,mt,French Polynesia,PYF,TRUE
2009,L,PF,NA,mls,104,mt,French Polynesia,PYF,TRUE
2009,O,PF,PM,mls,0,mt,French Polynesia,PYF,TRUE
2009,P,PF,NA,mls,0,mt,French Polynesia,PYF,TRUE
2009,L,PF,NA,swo,71,mt,French Polynesia,PYF,TRUE
2009,O,PF,PM,swo,0,mt,French Polynesia,PYF,TRUE
2009,P,PF,NA,swo,0,mt,French Polynesia,PYF,TRUE
2009,L,PF,NA,ham,0,mt,French Polynesia,PYF,TRUE
2009,O,PF,PM,ham,0,mt,French Polynesia,PYF,TRUE
2009,P,PF,NA,ham,0,mt,French Polynesia,PYF,TRUE
2009,L,PF,NA,mak,52.98,mt,French Polynesia,PYF,TRUE
2009,O,PF,PM,mak,0,mt,French Polynesia,PYF,TRUE
2009,P,PF,NA,mak,0,mt,French Polynesia,PYF,TRUE
2009,L,PF,NA,ocs,5.264,mt,French Polynesia,PYF,TRUE
2009,O,PF,PM,ocs,0,mt,French Polynesia,PYF,TRUE
2009,P,PF,NA,ocs,0,mt,French Polynesia,PYF,TRUE
2009,L,PF,NA,por,0,mt,French Polynesia,PYF,TRUE
2009,O,PF,PM,por,0,mt,French Polynesia,PYF,TRUE
2009,P,PF,NA,por,0,mt,French Polynesia,PYF,TRUE
2009,L,PF,NA,fal,0.526,mt,French Polynesia,PYF,TRUE
2009,O,PF,PM,fal,0,mt,French Polynesia,PYF,TRUE
2009,P,PF,NA,fal,0,mt,French Polynesia,PYF,TRUE
2009,L,PF,NA,thr,0.1,mt,French Polynesia,PYF,TRUE
2009,O,PF,PM,thr,0,mt,French Polynesia,PYF,TRUE
2009,P,PF,NA,thr,0,mt,French Polynesia,PYF,TRUE
2010,L,PF,NA,alb,3483,mt,French Polynesia,PYF,TRUE
2010,O,PF,PM,alb,190,mt,French Polynesia,PYF,TRUE
2010,P,PF,NA,alb,14,mt,French Polynesia,PYF,TRUE
2010,L,PF,NA,bet,436,mt,French Polynesia,PYF,TRUE
2010,O,PF,PM,bet,0,mt,French Polynesia,PYF,TRUE
2010,P,PF,NA,bet,0,mt,French Polynesia,PYF,TRUE
2010,L,PF,NA,pbf,0,mt,French Polynesia,PYF,TRUE
2010,O,PF,PM,pbf,0,mt,French Polynesia,PYF,TRUE
2010,P,PF,NA,pbf,0,mt,French Polynesia,PYF,TRUE
2010,L,PF,NA,skj,22,mt,French Polynesia,PYF,TRUE
2010,O,PF,PM,skj,628,mt,French Polynesia,PYF,TRUE
2010,P,PF,NA,skj,503,mt,French Polynesia,PYF,TRUE
2010,L,PF,NA,yft,418,mt,French Polynesia,PYF,TRUE
2010,O,PF,PM,yft,503,mt,French Polynesia,PYF,TRUE
2010,P,PF,NA,yft,53,mt,French Polynesia,PYF,TRUE
2010,L,PF,NA,blm,0,mt,French Polynesia,PYF,TRUE
2010,O,PF,PM,blm,0,mt,French Polynesia,PYF,TRUE
2010,P,PF,NA,blm,0,mt,French Polynesia,PYF,TRUE
2010,L,PF,NA,bum,260,mt,French Polynesia,PYF,TRUE
2010,O,PF,PM,bum,251,mt,French Polynesia,PYF,TRUE
2010,P,PF,NA,bum,5,mt,French Polynesia,PYF,TRUE
2010,L,PF,NA,mls,127,mt,French Polynesia,PYF,TRUE
2010,O,PF,PM,mls,0,mt,French Polynesia,PYF,TRUE
2010,P,PF,NA,mls,0,mt,French Polynesia,PYF,TRUE
2010,L,PF,NA,swo,80,mt,French Polynesia,PYF,TRUE
2010,O,PF,PM,swo,0,mt,French Polynesia,PYF,TRUE
2010,P,PF,NA,swo,0,mt,French Polynesia,PYF,TRUE
2010,L,PF,NA,ham,0,mt,French Polynesia,PYF,TRUE
2010,O,PF,PM,ham,0,mt,French Polynesia,PYF,TRUE
2010,P,PF,NA,ham,0,mt,French Polynesia,PYF,TRUE
2010,L,PF,NA,mak,22.733,mt,French Polynesia,PYF,TRUE
2010,O,PF,PM,mak,0,mt,French Polynesia,PYF,TRUE
2010,P,PF,NA,mak,0,mt,French Polynesia,PYF,TRUE
2010,L,PF,NA,ocs,15.399,mt,French Polynesia,PYF,TRUE
2010,O,PF,PM,ocs,0,mt,French Polynesia,PYF,TRUE
2010,P,PF,NA,ocs,0,mt,French Polynesia,PYF,TRUE
2010,L,PF,NA,por,0,mt,French Polynesia,PYF,TRUE
2010,O,PF,PM,por,0,mt,French Polynesia,PYF,TRUE
2010,P,PF,NA,por,0,mt,French Polynesia,PYF,TRUE
2010,L,PF,NA,fal,2.644,mt,French Polynesia,PYF,TRUE
2010,O,PF,PM,fal,0,mt,French Polynesia,PYF,TRUE
2010,P,PF,NA,fal,0,mt,French Polynesia,PYF,TRUE
2010,L,PF,NA,thr,0.848,mt,French Polynesia,PYF,TRUE
2010,O,PF,PM,thr,0,mt,French Polynesia,PYF,TRUE
2010,P,PF,NA,thr,0,mt,French Polynesia,PYF,TRUE
2011,L,PF,NA,alb,3225,mt,French Polynesia,PYF,TRUE
2011,O,PF,PM,alb,233,mt,French Polynesia,PYF,TRUE
2011,P,PF,NA,alb,21,mt,French Polynesia,PYF,TRUE
2011,L,PF,NA,bet,607,mt,French Polynesia,PYF,TRUE
2011,O,PF,PM,bet,0,mt,French Polynesia,PYF,TRUE
2011,P,PF,NA,bet,0,mt,French Polynesia,PYF,TRUE
2011,L,PF,NA,pbf,0,mt,French Polynesia,PYF,TRUE
2011,O,PF,PM,pbf,0,mt,French Polynesia,PYF,TRUE
2011,P,PF,NA,pbf,0,mt,French Polynesia,PYF,TRUE
2011,L,PF,NA,skj,19,mt,French Polynesia,PYF,TRUE
2011,O,PF,PM,skj,540,mt,French Polynesia,PYF,TRUE
2011,P,PF,NA,skj,334,mt,French Polynesia,PYF,TRUE
2011,L,PF,NA,yft,491,mt,French Polynesia,PYF,TRUE
2011,O,PF,PM,yft,482,mt,French Polynesia,PYF,TRUE
2011,P,PF,NA,yft,76,mt,French Polynesia,PYF,TRUE
2011,L,PF,NA,blm,0,mt,French Polynesia,PYF,TRUE
2011,O,PF,PM,blm,0,mt,French Polynesia,PYF,TRUE
2011,P,PF,NA,blm,0,mt,French Polynesia,PYF,TRUE
2011,L,PF,NA,bum,201,mt,French Polynesia,PYF,TRUE
2011,O,PF,PM,bum,231,mt,French Polynesia,PYF,TRUE
2011,P,PF,NA,bum,27,mt,French Polynesia,PYF,TRUE
2011,L,PF,NA,mls,124,mt,French Polynesia,PYF,TRUE
2011,O,PF,PM,mls,0,mt,French Polynesia,PYF,TRUE
2011,P,PF,NA,mls,0,mt,French Polynesia,PYF,TRUE
2011,L,PF,NA,swo,89,mt,French Polynesia,PYF,TRUE
2011,O,PF,PM,swo,0,mt,French Polynesia,PYF,TRUE
2011,P,PF,NA,swo,0,mt,French Polynesia,PYF,TRUE
2011,L,PF,NA,ham,0,mt,French Polynesia,PYF,TRUE
2011,O,PF,PM,ham,0,mt,French Polynesia,PYF,TRUE
2011,P,PF,NA,ham,0,mt,French Polynesia,PYF,TRUE
2011,L,PF,NA,mak,16.777,mt,French Polynesia,PYF,TRUE
2011,O,PF,PM,mak,0,mt,French Polynesia,PYF,TRUE
2011,P,PF,NA,mak,0,mt,French Polynesia,PYF,TRUE
2011,L,PF,NA,ocs,3.56,mt,French Polynesia,PYF,TRUE
2011,O,PF,PM,ocs,0,mt,French Polynesia,PYF,TRUE
2011,P,PF,NA,ocs,0,mt,French Polynesia,PYF,TRUE
2011,L,PF,NA,por,0,mt,French Polynesia,PYF,TRUE
2011,O,PF,PM,por,0,mt,French Polynesia,PYF,TRUE
2011,P,PF,NA,por,0,mt,French Polynesia,PYF,TRUE
2011,L,PF,NA,fal,0.803,mt,French Polynesia,PYF,TRUE
2011,O,PF,PM,fal,0,mt,French Polynesia,PYF,TRUE
2011,P,PF,NA,fal,0,mt,French Polynesia,PYF,TRUE
2011,L,PF,NA,thr,0.466,mt,French Polynesia,PYF,TRUE
2011,O,PF,PM,thr,0,mt,French Polynesia,PYF,TRUE
2011,P,PF,NA,thr,0,mt,French Polynesia,PYF,TRUE
2012,L,PF,NA,alb,3594,mt,French Polynesia,PYF,TRUE
2012,O,PF,PM,alb,248,mt,French Polynesia,PYF,TRUE
2012,P,PF,NA,alb,26,mt,French Polynesia,PYF,TRUE
2012,L,PF,NA,bet,654,mt,French Polynesia,PYF,TRUE
2012,O,PF,PM,bet,0,mt,French Polynesia,PYF,TRUE
2012,P,PF,NA,bet,2,mt,French Polynesia,PYF,TRUE
2012,L,PF,NA,pbf,0,mt,French Polynesia,PYF,TRUE
2012,O,PF,PM,pbf,0,mt,French Polynesia,PYF,TRUE
2012,P,PF,NA,pbf,0,mt,French Polynesia,PYF,TRUE
2012,L,PF,NA,skj,50,mt,French Polynesia,PYF,TRUE
2012,O,PF,PM,skj,788,mt,French Polynesia,PYF,TRUE
2012,P,PF,NA,skj,431,mt,French Polynesia,PYF,TRUE
2012,L,PF,NA,yft,758,mt,French Polynesia,PYF,TRUE
2012,O,PF,PM,yft,637,mt,French Polynesia,PYF,TRUE
2012,P,PF,NA,yft,85,mt,French Polynesia,PYF,TRUE
2012,L,PF,NA,blm,1,mt,French Polynesia,PYF,TRUE
2012,O,PF,PM,blm,0,mt,French Polynesia,PYF,TRUE
2012,P,PF,NA,blm,0,mt,French Polynesia,PYF,TRUE
2012,L,PF,NA,bum,241,mt,French Polynesia,PYF,TRUE
2012,O,PF,PM,bum,253,mt,French Polynesia,PYF,TRUE
2012,P,PF,NA,bum,29,mt,French Polynesia,PYF,TRUE
2012,L,PF,NA,mls,117,mt,French Polynesia,PYF,TRUE
2012,O,PF,PM,mls,0,mt,French Polynesia,PYF,TRUE
2012,P,PF,NA,mls,0,mt,French Polynesia,PYF,TRUE
2012,L,PF,NA,swo,116,mt,French Polynesia,PYF,TRUE
2012,O,PF,PM,swo,0,mt,French Polynesia,PYF,TRUE
2012,P,PF,NA,swo,0,mt,French Polynesia,PYF,TRUE
2012,L,PF,NA,ham,0,mt,French Polynesia,PYF,TRUE
2012,O,PF,PM,ham,0,mt,French Polynesia,PYF,TRUE
2012,P,PF,NA,ham,0,mt,French Polynesia,PYF,TRUE
2012,L,PF,NA,mak,43.382,mt,French Polynesia,PYF,TRUE
2012,O,PF,PM,mak,0,mt,French Polynesia,PYF,TRUE
2012,P,PF,NA,mak,0,mt,French Polynesia,PYF,TRUE
2012,L,PF,NA,ocs,9.205,mt,French Polynesia,PYF,TRUE
2012,O,PF,PM,ocs,0,mt,French Polynesia,PYF,TRUE
2012,P,PF,NA,ocs,0,mt,French Polynesia,PYF,TRUE
2012,L,PF,NA,por,0,mt,French Polynesia,PYF,TRUE
2012,O,PF,PM,por,0,mt,French Polynesia,PYF,TRUE
2012,P,PF,NA,por,0,mt,French Polynesia,PYF,TRUE
2012,L,PF,NA,fal,2.076,mt,French Polynesia,PYF,TRUE
2012,O,PF,PM,fal,0,mt,French Polynesia,PYF,TRUE
2012,P,PF,NA,fal,0,mt,French Polynesia,PYF,TRUE
2012,L,PF,NA,thr,1.205,mt,French Polynesia,PYF,TRUE
2012,O,PF,PM,thr,0,mt,French Polynesia,PYF,TRUE
2012,P,PF,NA,thr,0,mt,French Polynesia,PYF,TRUE
2013,L,PF,NA,alb,3512,mt,French Polynesia,PYF,TRUE
2013,O,PF,PM,alb,248,mt,French Polynesia,PYF,TRUE
2013,P,PF,NA,alb,26,mt,French Polynesia,PYF,TRUE
2013,L,PF,NA,bet,787,mt,French Polynesia,PYF,TRUE
2013,O,PF,PM,bet,14,mt,French Polynesia,PYF,TRUE
2013,P,PF,NA,bet,4,mt,French Polynesia,PYF,TRUE
2013,L,PF,NA,pbf,0,mt,French Polynesia,PYF,TRUE
2013,O,PF,PM,pbf,0,mt,French Polynesia,PYF,TRUE
2013,P,PF,NA,pbf,0,mt,French Polynesia,PYF,TRUE
2013,L,PF,NA,skj,34,mt,French Polynesia,PYF,TRUE
2013,O,PF,PM,skj,556,mt,French Polynesia,PYF,TRUE
2013,P,PF,NA,skj,296,mt,French Polynesia,PYF,TRUE
2013,L,PF,NA,yft,615,mt,French Polynesia,PYF,TRUE
2013,O,PF,PM,yft,495,mt,French Polynesia,PYF,TRUE
2013,P,PF,NA,yft,108,mt,French Polynesia,PYF,TRUE
2013,L,PF,NA,blm,0,mt,French Polynesia,PYF,TRUE
2013,O,PF,PM,blm,0,mt,French Polynesia,PYF,TRUE
2013,P,PF,NA,blm,0,mt,French Polynesia,PYF,TRUE
2013,L,PF,NA,bum,243,mt,French Polynesia,PYF,TRUE
2013,O,PF,PM,bum,253,mt,French Polynesia,PYF,TRUE
2013,P,PF,NA,bum,29,mt,French Polynesia,PYF,TRUE
2013,L,PF,NA,mls,107,mt,French Polynesia,PYF,TRUE
2013,O,PF,PM,mls,0,mt,French Polynesia,PYF,TRUE
2013,P,PF,NA,mls,0,mt,French Polynesia,PYF,TRUE
2013,L,PF,NA,swo,128,mt,French Polynesia,PYF,TRUE
2013,O,PF,PM,swo,0,mt,French Polynesia,PYF,TRUE
2013,P,PF,NA,swo,0,mt,French Polynesia,PYF,TRUE
2013,L,PF,NA,ham,0,mt,French Polynesia,PYF,TRUE
2013,O,PF,PM,ham,0,mt,French Polynesia,PYF,TRUE
2013,P,PF,NA,ham,0,mt,French Polynesia,PYF,TRUE
2013,L,PF,NA,mak,43.382,mt,French Polynesia,PYF,TRUE
2013,O,PF,PM,mak,0,mt,French Polynesia,PYF,TRUE
2013,P,PF,NA,mak,0,mt,French Polynesia,PYF,TRUE
2013,L,PF,NA,ocs,9.205,mt,French Polynesia,PYF,TRUE
2013,O,PF,PM,ocs,0,mt,French Polynesia,PYF,TRUE
2013,P,PF,NA,ocs,0,mt,French Polynesia,PYF,TRUE
2013,L,PF,NA,por,0,mt,French Polynesia,PYF,TRUE
2013,O,PF,PM,por,0,mt,French Polynesia,PYF,TRUE
2013,P,PF,NA,por,0,mt,French Polynesia,PYF,TRUE
2013,L,PF,NA,fal,2.076,mt,French Polynesia,PYF,TRUE
2013,O,PF,PM,fal,0,mt,French Polynesia,PYF,TRUE
2013,P,PF,NA,fal,0,mt,French Polynesia,PYF,TRUE
2013,L,PF,NA,thr,1.205,mt,French Polynesia,PYF,TRUE
2013,O,PF,PM,thr,0,mt,French Polynesia,PYF,TRUE
2013,P,PF,NA,thr,0,mt,French Polynesia,PYF,TRUE
2014,L,PF,NA,alb,3744,mt,French Polynesia,PYF,TRUE
2014,O,PF,PM,alb,248,mt,French Polynesia,PYF,TRUE
2014,P,PF,NA,alb,26,mt,French Polynesia,PYF,TRUE
2014,L,PF,NA,bet,741,mt,French Polynesia,PYF,TRUE
2014,O,PF,PM,bet,16,mt,French Polynesia,PYF,TRUE
2014,P,PF,NA,bet,2,mt,French Polynesia,PYF,TRUE
2014,L,PF,NA,pbf,0,mt,French Polynesia,PYF,TRUE
2014,O,PF,PM,pbf,0,mt,French Polynesia,PYF,TRUE
2014,P,PF,NA,pbf,0,mt,French Polynesia,PYF,TRUE
2014,L,PF,NA,skj,33,mt,French Polynesia,PYF,TRUE
2014,O,PF,PM,skj,679,mt,French Polynesia,PYF,TRUE
2014,P,PF,NA,skj,243,mt,French Polynesia,PYF,TRUE
2014,L,PF,NA,yft,783,mt,French Polynesia,PYF,TRUE
2014,O,PF,PM,yft,529,mt,French Polynesia,PYF,TRUE
2014,P,PF,NA,yft,131,mt,French Polynesia,PYF,TRUE
2014,L,PF,NA,blm,1,mt,French Polynesia,PYF,TRUE
2014,O,PF,PM,blm,0,mt,French Polynesia,PYF,TRUE
2014,P,PF,NA,blm,0,mt,French Polynesia,PYF,TRUE
2014,L,PF,NA,bum,240,mt,French Polynesia,PYF,TRUE
2014,O,PF,PM,bum,253,mt,French Polynesia,PYF,TRUE
2014,P,PF,NA,bum,29,mt,French Polynesia,PYF,TRUE
2014,L,PF,NA,mls,105,mt,French Polynesia,PYF,TRUE
2014,O,PF,PM,mls,0,mt,French Polynesia,PYF,TRUE
2014,P,PF,NA,mls,0,mt,French Polynesia,PYF,TRUE
2014,L,PF,NA,swo,142,mt,French Polynesia,PYF,TRUE
2014,O,PF,PM,swo,0,mt,French Polynesia,PYF,TRUE
2014,P,PF,NA,swo,0,mt,French Polynesia,PYF,TRUE
2014,L,PF,NA,ham,0,mt,French Polynesia,PYF,TRUE
2014,O,PF,PM,ham,0,mt,French Polynesia,PYF,TRUE
2014,P,PF,NA,ham,0,mt,French Polynesia,PYF,TRUE
2014,L,PF,NA,mak,133,mt,French Polynesia,PYF,TRUE
2014,O,PF,PM,mak,0,mt,French Polynesia,PYF,TRUE
2014,P,PF,NA,mak,0,mt,French Polynesia,PYF,TRUE
2014,L,PF,NA,ocs,38,mt,French Polynesia,PYF,TRUE
2014,O,PF,PM,ocs,0,mt,French Polynesia,PYF,TRUE
2014,P,PF,NA,ocs,0,mt,French Polynesia,PYF,TRUE
2014,L,PF,NA,por,0,mt,French Polynesia,PYF,TRUE
2014,O,PF,PM,por,0,mt,French Polynesia,PYF,TRUE
2014,P,PF,NA,por,0,mt,French Polynesia,PYF,TRUE
2014,L,PF,NA,fal,4,mt,French Polynesia,PYF,TRUE
2014,O,PF,PM,fal,0,mt,French Polynesia,PYF,TRUE
2014,P,PF,NA,fal,0,mt,French Polynesia,PYF,TRUE
2014,L,PF,NA,thr,3.7,mt,French Polynesia,PYF,TRUE
2014,O,PF,PM,thr,0,mt,French Polynesia,PYF,TRUE
2014,P,PF,NA,thr,0,mt,French Polynesia,PYF,TRUE
2015,L,PF,NA,alb,3392,mt,French Polynesia,PYF,TRUE
2015,O,PF,PM,alb,248,mt,French Polynesia,PYF,TRUE
2015,P,PF,NA,alb,26,mt,French Polynesia,PYF,TRUE
2015,L,PF,NA,bet,800,mt,French Polynesia,PYF,TRUE
2015,O,PF,PM,bet,21,mt,French Polynesia,PYF,TRUE
2015,P,PF,NA,bet,1,mt,French Polynesia,PYF,TRUE
2015,L,PF,NA,pbf,0,mt,French Polynesia,PYF,TRUE
2015,O,PF,PM,pbf,0,mt,French Polynesia,PYF,TRUE
2015,P,PF,NA,pbf,0,mt,French Polynesia,PYF,TRUE
2015,L,PF,NA,skj,37,mt,French Polynesia,PYF,TRUE
2015,O,PF,PM,skj,611,mt,French Polynesia,PYF,TRUE
2015,P,PF,NA,skj,188,mt,French Polynesia,PYF,TRUE
2015,L,PF,NA,yft,1074,mt,French Polynesia,PYF,TRUE
2015,O,PF,PM,yft,767,mt,French Polynesia,PYF,TRUE
2015,P,PF,NA,yft,152,mt,French Polynesia,PYF,TRUE
2015,L,PF,NA,blm,26,mt,French Polynesia,PYF,TRUE
2015,O,PF,PM,blm,0,mt,French Polynesia,PYF,TRUE
2015,P,PF,NA,blm,0,mt,French Polynesia,PYF,TRUE
2015,L,PF,NA,bum,240,mt,French Polynesia,PYF,TRUE
2015,O,PF,PM,bum,253,mt,French Polynesia,PYF,TRUE
2015,P,PF,NA,bum,29,mt,French Polynesia,PYF,TRUE
2015,L,PF,NA,mls,100,mt,French Polynesia,PYF,TRUE
2015,O,PF,PM,mls,0,mt,French Polynesia,PYF,TRUE
2015,P,PF,NA,mls,0,mt,French Polynesia,PYF,TRUE
2015,L,PF,NA,swo,108,mt,French Polynesia,PYF,TRUE
2015,O,PF,PM,swo,0,mt,French Polynesia,PYF,TRUE
2015,P,PF,NA,swo,0,mt,French Polynesia,PYF,TRUE
2015,L,PF,NA,ham,1,mt,French Polynesia,PYF,TRUE
2015,O,PF,PM,ham,0,mt,French Polynesia,PYF,TRUE
2015,P,PF,NA,ham,0,mt,French Polynesia,PYF,TRUE
2015,L,PF,NA,mak,62,mt,French Polynesia,PYF,TRUE
2015,O,PF,PM,mak,0,mt,French Polynesia,PYF,TRUE
2015,P,PF,NA,mak,0,mt,French Polynesia,PYF,TRUE
2015,L,PF,NA,ocs,18,mt,French Polynesia,PYF,TRUE
2015,O,PF,PM,ocs,0,mt,French Polynesia,PYF,TRUE
2015,P,PF,NA,ocs,0,mt,French Polynesia,PYF,TRUE
2015,L,PF,NA,por,0,mt,French Polynesia,PYF,TRUE
2015,O,PF,PM,por,0,mt,French Polynesia,PYF,TRUE
2015,P,PF,NA,por,0,mt,French Polynesia,PYF,TRUE
2015,L,PF,NA,fal,20,mt,French Polynesia,PYF,TRUE
2015,O,PF,PM,fal,0,mt,French Polynesia,PYF,TRUE
2015,P,PF,NA,fal,0,mt,French Polynesia,PYF,TRUE
2015,L,PF,NA,thr,30,mt,French Polynesia,PYF,TRUE
2015,O,PF,PM,thr,0,mt,French Polynesia,PYF,TRUE
2015,P,PF,NA,thr,0,mt,French Polynesia,PYF,TRUE
2016,L,PF,NA,alb,3245,mt,French Polynesia,PYF,TRUE
2016,O,PF,PM,alb,367,mt,French Polynesia,PYF,TRUE
2016,P,PF,NA,alb,26,mt,French Polynesia,PYF,TRUE
2016,L,PF,NA,bet,556,mt,French Polynesia,PYF,TRUE
2016,O,PF,PM,bet,21,mt,French Polynesia,PYF,TRUE
2016,P,PF,NA,bet,1,mt,French Polynesia,PYF,TRUE
2016,L,PF,NA,pbf,0,mt,French Polynesia,PYF,TRUE
2016,O,PF,PM,pbf,0,mt,French Polynesia,PYF,TRUE
2016,P,PF,NA,pbf,0,mt,French Polynesia,PYF,TRUE
2016,L,PF,NA,skj,37,mt,French Polynesia,PYF,TRUE
2016,O,PF,PM,skj,638,mt,French Polynesia,PYF,TRUE
2016,P,PF,NA,skj,188,mt,French Polynesia,PYF,TRUE
2016,L,PF,NA,yft,941,mt,French Polynesia,PYF,TRUE
2016,O,PF,PM,yft,771,mt,French Polynesia,PYF,TRUE
2016,P,PF,NA,yft,152,mt,French Polynesia,PYF,TRUE
2016,L,PF,NA,blm,16,mt,French Polynesia,PYF,TRUE
2016,O,PF,PM,blm,0,mt,French Polynesia,PYF,TRUE
2016,P,PF,NA,blm,0,mt,French Polynesia,PYF,TRUE
2016,L,PF,NA,bum,209,mt,French Polynesia,PYF,TRUE
2016,O,PF,PM,bum,253,mt,French Polynesia,PYF,TRUE
2016,P,PF,NA,bum,29,mt,French Polynesia,PYF,TRUE
2016,L,PF,NA,mls,73,mt,French Polynesia,PYF,TRUE
2016,O,PF,PM,mls,0,mt,French Polynesia,PYF,TRUE
2016,P,PF,NA,mls,0,mt,French Polynesia,PYF,TRUE
2016,L,PF,NA,swo,100,mt,French Polynesia,PYF,TRUE
2016,O,PF,PM,swo,0,mt,French Polynesia,PYF,TRUE
2016,P,PF,NA,swo,0,mt,French Polynesia,PYF,TRUE
2016,L,PF,NA,ham,0,mt,French Polynesia,PYF,TRUE
2016,O,PF,PM,ham,0,mt,French Polynesia,PYF,TRUE
2016,P,PF,NA,ham,0,mt,French Polynesia,PYF,TRUE
2016,L,PF,NA,mak,30,mt,French Polynesia,PYF,TRUE
2016,O,PF,PM,mak,0,mt,French Polynesia,PYF,TRUE
2016,P,PF,NA,mak,0,mt,French Polynesia,PYF,TRUE
2016,L,PF,NA,ocs,82,mt,French Polynesia,PYF,TRUE
2016,O,PF,PM,ocs,0,mt,French Polynesia,PYF,TRUE
